strategy,config_id,parameters_json,trades,wins,losses,signals,expectancy_R,gross_expectancy_R,avg_cost_R,profit_factor_R,max_drawdown_R,cost_share_of_gross_wins,param_adx_threshold,param_adx_window,param_atr_stop_multiplier,param_atr_stop_window,param_fast_ema,param_max_hold_bars,param_pullback_lookback,param_require_di,param_risk_reward,param_side,param_slow_ema,param_min_bars_after_reset,param_regime_ema,param_volume_mult,param_volume_window,param_vwap_slope_lookback,param_atr_window,param_level_lookback,param_reclaim_atr,param_stop_atr,param_sweep_atr,param_breakout_atr_buffer,param_lookback
rolling_range_breakout,72aec8847fc60ff1208f241e,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",249.0,77.0,172.0,249.0,0.1436308722520181,0.3021825866444255,0.15855171439240745,1.180248100818399,18.287889964005274,0.16051378779096273,,,2.0,14.0,,96,,,4.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,e91e36cf7877084e8a7e401b,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",212.0,55.0,157.0,212.0,0.14196610489830883,0.29972347709777325,0.1577573721994643,1.166423221496159,20.98203036588381,0.15202074048312017,,,2.0,14.0,,384,,,4.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,57e7c3478f64b9be52799ca7,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",212.0,55.0,157.0,212.0,0.14196610489830883,0.29972347709777325,0.1577573721994643,1.166423221496159,20.98203036588381,0.15202074048312017,,,2.0,14.0,,384,,,4.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,8a25eadc03790df95b816bb5,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",239.0,62.0,177.0,239.0,0.14172595874063876,0.29933630604488676,0.1576103473042481,1.165801364281366,18.287889964005267,0.15189061695852943,,,2.0,14.0,,384,,,4.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,9659de2bb850633c45adb3ee,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",239.0,62.0,177.0,239.0,0.14172595874063876,0.29933630604488676,0.1576103473042481,1.165801364281366,18.287889964005267,0.15189061695852943,,,2.0,14.0,,384,,,4.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,a76e9fb51526626885376538,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",172.0,49.0,123.0,172.0,0.1410264372078018,0.2213727737642173,0.0803463365564154,1.1855182904182644,15.38449163836508,0.08681730224339329,,,4.0,14.0,,384,,,4.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,8c627b4178ac5f2f51b5025c,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",172.0,49.0,123.0,172.0,0.1410264372078018,0.2213727737642173,0.0803463365564154,1.1855182904182644,15.38449163836508,0.08681730224339329,,,4.0,14.0,,384,,,4.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,8e2feb615e00edbe2e274491,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",199.0,72.0,127.0,199.0,0.14048124480156385,0.24714377422980438,0.10666252942824055,1.2092191925666336,14.765959108419187,0.1252522483898616,,,3.0,14.0,,96,,,4.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,c494783041627fd2a34f09c6,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",199.0,72.0,127.0,199.0,0.14048124480156385,0.24714377422980438,0.10666252942824055,1.2092191925666336,14.765959108419187,0.1252522483898616,,,3.0,14.0,,96,,,4.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,dfd94392e200be2a0da8264c,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",184.0,60.0,124.0,184.0,0.13865837652603516,0.21844749590480025,0.07978911937876502,1.1935089993326953,15.144412445932282,0.09045820959204412,,,4.0,14.0,,384,,,3.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,af2fdf34bd377733dfe0d0d9,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",184.0,60.0,124.0,184.0,0.13865837652603516,0.21844749590480025,0.07978911937876502,1.1935089993326953,15.144412445932282,0.09045820959204412,,,4.0,14.0,,384,,,3.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,90b5b6e521e5d18b17ef072b,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",218.0,81.0,137.0,218.0,0.13739937370481914,0.2443912086241519,0.10699183491933278,1.2069984971618366,12.838304473715388,0.1271829313399237,,,3.0,14.0,,96,,,4.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,ce32222984a6edc0bd2cea0b,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",218.0,81.0,137.0,218.0,0.13739937370481914,0.2443912086241519,0.10699183491933278,1.2069984971618366,12.838304473715388,0.1271829313399237,,,3.0,14.0,,96,,,4.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,1705a2793086747e63ac08ae,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",183.0,53.0,130.0,183.0,0.13689727242713137,0.21606706594072522,0.07916979351359377,1.1819395680107434,17.203563421714122,0.0866616400918308,,,4.0,14.0,,384,,,4.0,long,,,100.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,89645a1939a0bc18a1868e2a,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",183.0,53.0,130.0,183.0,0.13689727242713137,0.21606706594072522,0.07916979351359377,1.1819395680107434,17.203563421714122,0.0866616400918308,,,4.0,14.0,,384,,,4.0,long,,,200.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,695aaeb1b9eec092782b3b41,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",183.0,53.0,130.0,183.0,0.13689727242713137,0.21606706594072522,0.07916979351359377,1.1819395680107434,17.203563421714122,0.0866616400918308,,,4.0,14.0,,384,,,4.0,long,,,100.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,2d38c4c7aa7ad7ffe7d81065,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",183.0,53.0,130.0,183.0,0.13689727242713137,0.21606706594072522,0.07916979351359377,1.1819395680107434,17.203563421714122,0.0866616400918308,,,4.0,14.0,,384,,,4.0,long,,,200.0,,,,21.0,,,,,0.0,384.0
rolling_sweep_reclaim,4a0f6f097df76637924011fa,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":32,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.15}",22.0,11.0,11.0,22.0,0.13677406895920718,0.46709616480384103,0.33032209584463385,1.2705372235043084,3.8502930682382703,0.39635161446364614,,,,,,32,,,2.0,short,,,200.0,,,,14.0,96.0,0.0,0.1,0.15,,
rolling_sweep_reclaim,00fbb86985c391f3f3a8c3f5,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":32,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.15}",22.0,11.0,11.0,22.0,0.13677406895920718,0.46709616480384103,0.33032209584463385,1.2705372235043084,3.8502930682382703,0.39635161446364614,,,,,,32,,,2.0,short,,,200.0,,,,14.0,96.0,0.1,0.1,0.15,,
rolling_sweep_reclaim,ec91cdf04a19f91bcbee11aa,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":32,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.15}",22.0,11.0,11.0,22.0,0.13643077856660796,0.4673945416743045,0.3309637631076965,1.2698210676366999,3.851034761831619,0.396978076727652,,,,,,32,,,2.0,short,,,200.0,,,,21.0,96.0,0.0,0.1,0.15,,
rolling_sweep_reclaim,65f79928b16d292015d4bf27,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":32,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.15}",22.0,11.0,11.0,22.0,0.13643077856660796,0.4673945416743045,0.3309637631076965,1.2698210676366999,3.851034761831619,0.396978076727652,,,,,,32,,,2.0,short,,,200.0,,,,21.0,96.0,0.1,0.1,0.15,,
rolling_range_breakout,656b27fa4ea1c2e10eed446f,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",175.0,62.0,113.0,175.0,0.13517330194947905,0.21627969542337414,0.08110639347389507,1.2086506056541169,11.536588855031354,0.09984004601580503,,,4.0,14.0,,192,,,4.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,2ca39d7252de0a4082448fd5,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",175.0,62.0,113.0,175.0,0.13517330194947905,0.21627969542337414,0.08110639347389507,1.2086506056541169,11.536588855031354,0.09984004601580503,,,4.0,14.0,,192,,,4.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_sweep_reclaim,6672522bc0f17ef682c14e57,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.0}",29.0,15.0,14.0,29.0,0.13489160174410786,0.4683289008201916,0.33343729907608366,1.2960647903527693,3.659686615783305,0.41911195453051314,,,,,,16,,,2.0,short,,,200.0,,,,14.0,96.0,0.0,0.1,0.0,,
rolling_sweep_reclaim,4d9b5f32c9e89efa2ca8ac2a,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.0}",29.0,15.0,14.0,29.0,0.13489160174410786,0.4683289008201916,0.33343729907608366,1.2960647903527693,3.659686615783305,0.41911195453051314,,,,,,16,,,2.0,short,,,200.0,,,,14.0,96.0,0.1,0.1,0.0,,
rolling_range_breakout,524f43922d96f6407dee2f22,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",190.0,60.0,130.0,190.0,0.13462867055205222,0.23963036203427182,0.10500169148221959,1.1795533747068814,16.44727246327684,0.11410908769137458,,,3.0,14.0,,384,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,9a356958aaddcb682979a13e,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",190.0,60.0,130.0,190.0,0.13462867055205222,0.23963036203427182,0.10500169148221959,1.1795533747068814,16.44727246327684,0.11410908769137458,,,3.0,14.0,,384,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_sweep_reclaim,ab6857ded54d11589c5aad67,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.0}",29.0,15.0,14.0,29.0,0.13455759192081587,0.4683676841758953,0.3338100922550794,1.2952430698493123,3.662776666989987,0.419551635846256,,,,,,16,,,2.0,short,,,200.0,,,,21.0,96.0,0.0,0.1,0.0,,
rolling_sweep_reclaim,fa9504bcc1761940a64097fe,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":2.0,""side"":""short"",""stop_atr"":0.1,""sweep_atr"":0.0}",29.0,15.0,14.0,29.0,0.13455759192081587,0.4683676841758953,0.3338100922550794,1.2952430698493123,3.662776666989987,0.419551635846256,,,,,,16,,,2.0,short,,,200.0,,,,21.0,96.0,0.1,0.1,0.0,,
rolling_range_breakout,5e78b4cb233746596b4c5f72,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",196.0,66.0,130.0,196.0,0.1328267998008577,0.2385488944717666,0.10572209467090889,1.1881491101561987,14.619226178585011,0.12069381203790507,,,3.0,14.0,,192,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,74b4757e4795a10d77871362,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",196.0,66.0,130.0,196.0,0.1328267998008577,0.2385488944717666,0.10572209467090889,1.1881491101561987,14.619226178585011,0.12069381203790507,,,3.0,14.0,,192,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,c8493d39330808eea62cd4f2,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",201.0,68.0,133.0,201.0,0.13278873789103326,0.23838695050534464,0.1055982126143114,1.1883604846965246,14.619226178585011,0.1207029139254359,,,3.0,14.0,,192,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,21596c906585956de0a39e81,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",201.0,68.0,133.0,201.0,0.13278873789103326,0.23838695050534464,0.1055982126143114,1.1883604846965246,14.619226178585011,0.1207029139254359,,,3.0,14.0,,192,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,8f2fade2138e6085cc25a921,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",203.0,75.0,128.0,203.0,0.1326005590390074,0.23823467343075377,0.10563411439174637,1.2015910276417365,15.349712405480131,0.12712713637137743,,,3.0,14.0,,96,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,4c16e7a0606bc4ba242c5872,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",203.0,75.0,128.0,203.0,0.1326005590390074,0.23823467343075377,0.10563411439174637,1.2015910276417365,15.349712405480131,0.12712713637137743,,,3.0,14.0,,96,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,45f2a3c0762a7ab98d1e7de6,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",237.0,61.0,176.0,237.0,0.1317926261924402,0.2892041229735356,0.15741149678109545,1.1538618505986855,17.4023167015062,0.1528955931849165,,,2.0,14.0,,384,,,4.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,a5bc003fe193356f91953824,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",237.0,61.0,176.0,237.0,0.1317926261924402,0.2892041229735356,0.15741149678109545,1.1538618505986855,17.4023167015062,0.1528955931849165,,,2.0,14.0,,384,,,4.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,dbbb9ba597d6ed409e483ec3,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",172.0,56.0,116.0,172.0,0.12804464004952337,0.20780898721044475,0.07976434716092128,1.1779461108399747,16.617945549507667,0.0911867646281472,,,4.0,14.0,,384,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,0f8a38a34110e85b7bb3cd3f,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",172.0,56.0,116.0,172.0,0.12804464004952337,0.20780898721044475,0.07976434716092128,1.1779461108399747,16.617945549507667,0.0911867646281472,,,4.0,14.0,,384,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,ea9b5eb64d636892a5606fd1,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",205.0,64.0,141.0,205.0,0.12759431766729412,0.23515336074328827,0.10755904307599418,1.1712141113140309,14.347186411993446,0.11860753703713757,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,693f772fdabcf7be64ab2ab4,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",205.0,64.0,141.0,205.0,0.12759431766729412,0.23515336074328827,0.10755904307599418,1.1712141113140309,14.347186411993446,0.11860753703713757,,,3.0,14.0,,192,,,4.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,f22f10571e781a6d9856bdf2,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",243.0,88.0,155.0,243.0,0.12623852179505665,0.23238292120383777,0.10614439940878118,1.189735184693382,13.975273396311369,0.12779811712126388,,,3.0,14.0,,96,,,4.0,long,,,100.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,e2d19e6c970f2e646c05b619,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",243.0,88.0,155.0,243.0,0.12623852179505665,0.23238292120383777,0.10614439940878118,1.189735184693382,13.975273396311369,0.12779811712126388,,,3.0,14.0,,96,,,4.0,long,,,200.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,dd71b30a190c5e642ccdfd9a,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",243.0,88.0,155.0,243.0,0.12623852179505665,0.23238292120383777,0.10614439940878118,1.189735184693382,13.975273396311369,0.12779811712126388,,,3.0,14.0,,96,,,4.0,long,,,100.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,fc5266091aa789a5d3e39378,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",243.0,88.0,155.0,243.0,0.12623852179505665,0.23238292120383777,0.10614439940878118,1.189735184693382,13.975273396311369,0.12779811712126388,,,3.0,14.0,,96,,,4.0,long,,,200.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,808995655dafd062e4f81ef3,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",194.0,72.0,122.0,194.0,0.12432226548000096,0.20501409431070639,0.08069182883070533,1.1930579502315715,12.785981478367264,0.10105225342639992,,,4.0,14.0,,192,,,3.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,b7af22f11aeb9cd315ee8ba1,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",194.0,72.0,122.0,194.0,0.12432226548000096,0.20501409431070639,0.08069182883070533,1.1930579502315715,12.785981478367264,0.10105225342639992,,,4.0,14.0,,192,,,3.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,ecd39807d613338afaee879e,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",169.0,55.0,114.0,169.0,0.12342384261879955,0.20300976106410912,0.07958591844530953,1.1716035276372763,20.622106567317587,0.09148422804193997,,,4.0,14.0,,384,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,711b21012e578dde8973beb5,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",169.0,55.0,114.0,169.0,0.12342384261879955,0.20300976106410912,0.07958591844530953,1.1716035276372763,20.622106567317587,0.09148422804193997,,,4.0,14.0,,384,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,9c96d93a80c8f60bf915cb58,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",208.0,77.0,131.0,208.0,0.12212812475029924,0.2276373272197082,0.10550920246940895,1.1842053672726722,15.349712405480131,0.12784055320826634,,,3.0,14.0,,96,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,5dc4be9651c975ceca37c03f,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",208.0,77.0,131.0,208.0,0.12212812475029924,0.2276373272197082,0.10550920246940895,1.1842053672726722,15.349712405480131,0.12784055320826634,,,3.0,14.0,,96,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,694212d88c3f565ba046d068,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",220.0,79.0,141.0,220.0,0.11992875661915005,0.2272837456845797,0.10735498906542972,1.1768105854270396,12.838304473715388,0.1282781745290704,,,3.0,14.0,,96,,,4.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,d774b4f6da06a3576245c40d,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",220.0,79.0,141.0,220.0,0.11992875661915005,0.2272837456845797,0.10735498906542972,1.1768105854270396,12.838304473715388,0.1282781745290704,,,3.0,14.0,,96,,,4.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,1a30d0a7a62b822eff791a75,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",205.0,63.0,142.0,205.0,0.11916129788625748,0.22634277257264876,0.10718147468639132,1.158859124248314,16.340406140097933,0.11870595200102603,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,d8edb620cd5a318e4cb30eff,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",205.0,63.0,142.0,205.0,0.11916129788625748,0.22634277257264876,0.10718147468639132,1.158859124248314,16.340406140097933,0.11870595200102603,,,3.0,14.0,,192,,,4.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
